Bescheid;Sag mir bitte morgen ___, ob du Zeit hast.;Дай мне знать (сообщи) завтра, пожалуйста, будет ли у тебя время.;Antwort;Nachricht;Wort
klappt;Es ___ heute leider nicht, ich habe keine Zeit.;Сегодня, к сожалению, не получится, у меня нет времени.;funktioniert;Macht;geht
kümmern;Ich muss mich jetzt um das Essen ___.;Мне нужно сейчас заняться (позаботиться о) едой.;Machen;Sorgen;Arbeiten
vor;Was hast du heute Abend ___?;Какие у тебя планы на сегодняшний вечер?;planst;machst;denkst
schaffen;Keine Sorge, wir ___ das schon bis morgen!;Не переживай, мы справимся с этим до завтра!;Machen;tun;können
Lust;Hast du heute Abend ___ auf Pizza?;У тебя есть сегодня вечером желание поесть пиццу?;Wunsch;Laune;Freude
Angst;Du musst keine ___ vor dem Hund haben.;Тебе не нужно бояться собаки.;Sorge;Furcht;Gefahr
Recht;Du hast vollkommen ___, so machen wir das.;Ты совершенно прав, так мы и сделаем.;Wahrheit;Sinn;Grund
Sinn;Das macht doch überhaupt keinen ___.;В этом же нет вообще никакого смысла.;Zweck;Grund;Recht
Feierabend;Um wie viel Uhr machst du heute ___?;Во сколько ты сегодня заканчиваешь работу?;Pause;Schluss;Ende
abholen;Kannst du mich vom Bahnhof ___?;Можешь забрать меня с вокзала?;holen;bringen;nehmen
mitbringen;Soll ich dir etwas aus dem Laden ___?;Мне принести (захватить) тебе что-нибудь из магазина?;mitnehmen;holen;geben
mitkommen;Wir gehen ins Kino, willst du ___?;Мы идем в кино, хочешь пойти за компанию?;mitgehen;kommen;mitmachen
Aufstehen;Ich muss morgen leider schon um sechs Uhr ___.;Мне завтра, к сожалению, нужно вставать уже в шесть часов.;aufwachen;aufgehen;aufheben
anrufen;Ich werde dich später noch kurz ___.;Я тебе позже еще ненадолго позвоню.;telefonieren;Sprechen;sagen
anfangen;Wann will der Film heute Abend ___?;Когда сегодня вечером начнется фильм?;starten;losgehen;aufhören
aufhören;Kannst du bitte mit dem Lärm ___?;Можешь, пожалуйста, прекратить этот шум?;beenden;stoppen;schließen
Einkaufen;Wir müssen heute noch schnell für das Wochenende ___.;Нам нужно сегодня еще быстро закупиться на выходные.;kaufen;holen;nehmen
