kuppel;Die goldene ___ der Kirche glänzt in der Sonne.;Золотой купол церкви блестит на солнце.;Schüssel;Nadel;Trommel
Stärken;Wir müssen unsere Muskeln ___, um gesund zu bleiben.;Мы должны укреплять наши мышцы, чтобы оставаться здоровыми.;weinen;kleben;winken
wrack;Das alte Schiff liegt als ___ auf dem Grund des Meeres.;Старый корабль лежит как обломки (затонувшее судно) на дне моря.;Obst;Blech;Kraut
knarren;Die alten Holztreppen ___ bei jedem Schritt.;Старые деревянные лестницы скрипят при каждом шаге.;duften;Lächeln;Strömen
treibstoff;Das Auto braucht neuen ___, der Tank ist fast leer.;Машине нужно новое топливо, бак почти пуст.;Sand;Zucker;Teppich
Signal;Die Ampel gibt ein rotes ___, wir müssen anhalten.;Светофор подает красный сигнал, мы должны остановиться.;Messer;Bett;Hemd
nachkommen;Er konnte meiner Bitte leider nicht ___;К сожалению, он не смог выполнить мою просьбу.;ausweichen;hinfallen;zuhören
verborgen;Der Schatz war in einer Höhle ___;Сокровище было скрыто в пещере.;verkauft;gemalt;gekocht
belegt;Dieser Platz ist leider schon ___;К сожалению, это место уже занято.;blau;süß;schnell
waisenhaus;Das kleine Kind wuchs im ___ auf, weil es keine Eltern hatte.;Маленький ребенок вырос в приюте, потому что у него не было родителей.;Krankenhaus;Kino;Freibad
wurmloch;In Science-Fiction-Filmen reisen sie durch ein ___, um schnell in eine andere Galaxie zu kommen.;В научно-фантастических фильмах они путешествуют через червоточину, чтобы быстро попасть в другую галактику.;Gartentor;Kuscheltier;Regal
quarantäne;Nach der Reise musste er für zwei Wochen in ___, um niemanden anzustecken.;После поездки ему пришлось на две недели уйти в карантин, чтобы никого не заразить.;Disco;Küche;Schlange
stiftung;Die wohltätige ___ hilft armen Menschen.;Благотворительный фонд помогает бедным людям.;Bäckerei;Wolke;Flasche
verreisen;Wir wollen im Sommer ans Meer ___;Мы хотим летом поехать на море.;Kochen;Bügeln;fegen
süchtig;Er ist leider ___ nach Schokolade und kann nicht aufhören zu essen.;К сожалению, он зависим от шоколада и не может перестать есть.;bunt;eckig;laut
jammern;Du darfst nicht immer über das Wetter ___;Ты не должен всегда жаловаться на погоду.;Tanzen;kneten;atmen
wertvoll;Diese alte Uhr ist sehr ___ und kostet viel Geld.;Эти старые часы очень ценны и стоят много денег.;salzig;nass;kahl
maulwurf;Der kleine ___ gräbt Tunnel in unserem Garten.;Маленький крот роет туннели в нашем саду.;Vogel;Fisch;Schmetterling
Turnier;Unsere Mannschaft hat das ___ am Wochenende gewonnen.;Наша команда выиграла турнир на выходных.;Kissen;Fenster;Blatt
taube;Auf dem Dach sitzt eine weiße ___;На крыше сидит белый голубь.;Kuh;Schlange;Mücke
mais;Im Sommer essen wir gerne gegrillten ___;Летом мы любим есть жареную кукурузу.;Stein;Staub;Kamm
nuss;Das Eichhörnchen versteckt eine ___ für den Winter.;Белка прячет орех на зиму.;Wolke;Schere;Tasche
eigenschaft;Geduld ist eine gute ___, die man lernen kann.;Терпение — это хорошее качество, которому можно научиться.;Treppe;Decke;Pflanze
feder;Der Vogel hat eine bunte ___ verloren.;Птица потеряла пестрое перо.;Gabel;Tasse;Kerze
Sänger;Der berühmte ___ gibt heute ein Konzert.;Знаменитый певец сегодня дает концерт.;Bäcker;Maler;Fahrer
dessert;Nach dem Essen gibt es Eis als ___;После еды на десерт будет мороженое.;Auto;Messer;Hemd
Rathaus;Der Bürgermeister arbeitet im ___ am großen Platz.;Мэр работает в ратуше на большой площади.;Wald;Fluss;Strand
drohung;Die Polizei nahm die ___ sehr ernst.;Полиция восприняла угрозу очень серьезно.;Blume;Pizza;Torte
bewirken;Mit dieser Medizin können wir eine schnelle Heilung ___;С помощью этого лекарства мы можем добиться быстрого выздоровления.;Malen;Schlafen;singen
