mitfahren;Darf ich bei dir ___?;Могу ли я поехать с тобой?;mitgehen;mitkommen;mitlaufen
anzeigen;Wir müssen den Diebstahl bei der Polizei ___.;Мы должны заявить о краже в полицию.;sagen;melden;erklären
schieb;___ das Auto nicht zu stark!;Не толкай машину слишком сильно!;zieh;drück;ziehst
empfindlich;Meine Zähne sind sehr ___.;Мои зубы очень чувствительные.;weich;kalt;schwach
koche;Ich ___ heute das Abendessen.;Я сегодня готовлю ужин.;backe;brate;mache
gestrichen;Wir haben die Wände im Wohnzimmer ___.;Мы покрасили стены в гостиной.;gezeichnet;geschrieben;gemalt
berühmten;Er hat einen ___ Schauspieler getroffen.;Он встретил знаменитого актера.;Bekannten;großen;reichen
klopf;___ bitte an die Tür, bevor du reinkommst.;Пожалуйста, постучи в дверь, прежде чем войти.;schlag;drück;öffne
reichlich;Wir haben ___ Essen für alle Gäste.;У нас достаточно еды для всех гостей.;viel;wenig;kaum
lügnerin;Sie ist eine unverschämte ___.;Она наглая лгунья.;diebin;betrügerin;spielerin
mode;Sie interessiert sich sehr für die neueste ___.;Она очень интересуется новейшей модой.;Kleidung;Kunst;Musik
songs;Ich höre gerne die alten ___ von dieser Band.;Я люблю слушать старые песни этой группы.;Bücher;Filme;Texte
breche;Ich ___ mir fast das Bein auf dem Eis.;Я чуть не ломаю ногу на льду.;schlage;schneide;verletze
ausgeraubt;Die Bank wurde gestern ___.;Банк был ограблен вчера.;gestohlen;geklaut;verloren
hahn;Der ___ kräht jeden Morgen sehr laut.;Петух кукарекает каждое утро очень громко.;Vogel;Hund;kater
wußte;Ich ___ nicht, dass du heute kommst.;Я не знал, что ты придешь сегодня.;dachte;glaubte;sah
krachen;Wir hörten einen Baum im Wald ___.;Мы слышали, как в лесу трещит дерево.;fallen;schlagen;brechen
spürte;Ich ___ den kalten Wind im Gesicht.;Я чувствовал холодный ветер на лице.;sah;hörte;dachte
Versammlung;Die ___ beginnt pünktlich um acht Uhr.;Собрание начинается ровно в восемь часов.;Party;Schule;Klasse
folter;Das lange Warten war eine echte ___.;Долгое ожидание было настоящей пыткой.;Strafe;Schmerz;qual
speck;Zum Frühstück esse ich gerne Eier mit ___.;На завтрак я люблю есть яйца с беконом.;Brot;Käse;wurst
bedrohliche;Am Himmel hingen ___ Wolken.;На небе висели угрожающие облака.;dunkle;schwarze;schlechte
piept;Mein Handy ___ ununterbrochen.;Мой мобильный телефон постоянно пищит.;klingelt;ruft;weint
verbreitet;Diese Krankheit ist hier sehr ___.;Эта болезнь здесь очень распространена.;bekannt;beliebt;normal
tore;Die Mannschaft hat heute drei ___ geschossen.;Команда сегодня забила три гола.;Punkte;treffer;bälle
Vorräte;Wir müssen unsere ___ für den Winter auffüllen.;Мы должны пополнить наши запасы на зиму.;Sachen;Lebensmittel;Dinge
Saal;Der große ___ war mit Menschen gefüllt.;Большой зал был заполнен людьми.;Raum;Platz;Ort
Wirtschaft;Die ___ des Landes wächst schnell.;Экономика страны быстро растет.;Politik;Gesellschaft;Kultur
generationen;Dieses Haus gehört der Familie schon seit ___.;Этот дом принадлежит семье уже много поколений.;Jahren;Monaten;Zeiten
coole;Das ist eine sehr ___ Idee.;Это очень крутая идея.;Gute;schöne;tolle
kaufst;___ du heute das Brot im Supermarkt?;Ты купишь сегодня хлеб в супермаркете?;nimmst;holst;trägst
abbrechen;Wir mussten den Urlaub leider ___.;К сожалению, нам пришлось прервать отпуск.;beenden;stoppen;aufhören
herde;Eine große ___ Schafe stand auf der Wiese.;Большое стадо овец стояло на лугу.;Gruppe;Menge;Zahl
zwerg;Im Garten steht ein lustiger ___.;В саду стоит забавный гном.;Mann;Junge;Hund
neffen;Mein Bruder hat zwei Söhne, das sind meine ___.;У моего брата два сына, это мои племянники.;Onkels;cousins;Enkel
festgehalten;Der Dieb wurde von der Polizei ___.;Вор был задержан полицией.;gefangen;genommen;gesehen
ablenkung;Ich brauche jetzt ein wenig ___ von der Arbeit.;Мне сейчас нужно немного отвлечься от работы.;Ruhe;Pause;Zeit
