stumme;Der ___ Mann hat uns mit seinen Händen den Weg gezeigt.;Немой мужчина показал нам дорогу руками.;taube;blinde;laute
winde;Die starken ___ haben das Dach beschädigt.;Сильные ветры повредили крышу.;Regen;stürme;sonnen
wirbel;Die neue Regelung hat für viel ___ gesorgt.;Новое правило вызвало много суматохи.;Ruhe;stille;frieden
investoren;Wir brauchen neue ___, um das Projekt zu finanzieren.;Нам нужны новые инвесторы, чтобы профинансировать проект.;Käufer;Verkäufer;Kunden
kakao;Trinkst du morgens lieber Kaffee oder ___?;Ты предпочитаешь пить по утрам кофе или какао?;Saft;Wasser;Tee
ausgestiegen;Er ist eine Station zu früh aus dem Bus ___.;Он вышел из автобуса на одну остановку раньше.;eingestiegen;umgestiegen;gefahren
behälter;Bitte wirf das Glas in den dafür vorgesehenen ___.;Пожалуйста, выбросьте стекло в предусмотренный для этого контейнер.;Tisch;eimer;Schrank
scheußlich;Das Essen in diesem Restaurant schmeckt wirklich ___.;Еда в этом ресторане на вкус действительно отвратительная.;lecker;süß;wunderbar
kurier;Der ___ hat das Paket heute Morgen geliefert.;Курьер доставил посылку сегодня утром.;Arzt;Lehrer;Fahrer
gereizt;Er ist heute sehr ___ und wird schnell wütend.;Он сегодня очень раздражён и быстро злится.;glücklich;ruhig;entspannt
Fassung;Sie verlor völlig die ___, als sie die Nachricht hörte.;Она полностью потеряла самообладание, когда услышала новость.;Brille;Tasche;Uhr
leitungen;Die elektrischen ___ im Haus müssen erneuert werden.;Электрические провода в доме нужно заменить.;Fenster;Wände;Türen
kaliber;Das ist ein Problem von einem ganz anderen ___.;Это проблема совершенно другого масштаба.;Gewicht;alter;Preis
losgeht;Sag mir Bescheid, bevor der Film ___.;Дай мне знать перед тем, как начнется фильм.;aufhört;endet;stoppt
gemeine;Das war eine sehr ___ Bemerkung von dir.;Это было очень подлое замечание с твоей стороны.;Liebe;nette;freundliche
wochenlang;Wir haben ___ auf eine Antwort gewartet.;Мы неделями ждали ответа.;tagelang;stundenlang;jahrelang
zeilen;Bitte lies auch zwischen den ___.;Пожалуйста, читай также между строк.;büchern;Seiten;wörtern
granate;Die alte ___ aus dem Krieg wurde im Wald gefunden.;Старая граната со времен войны была найдена в лесу.;pistole;Waffe;kugel
Morgengrauen;Wir sind im ___ losgefahren, als es noch dunkel war.;Мы выехали на рассвете, когда было еще темно.;abendrot;Nachmittag;Mittag
kristall;Die Gläser sind aus echtem ___.;Бокалы сделаны из настоящего хрусталя.;Plastik;Holz;Papier
bürgerkrieg;Der ___ hat das ganze Land zerstört.;Гражданская война разрушила всю страну.;weltkrieg;frieden;Streit
dulden;Wir werden dieses Verhalten nicht länger ___.;Мы больше не будем терпеть это поведение.;loben;feiern;genießen
abzuhauen;Es ist zu spät, um jetzt noch ___.;Уже слишком поздно, чтобы сейчас сбегать.;bleiben;Warten;Schlafen
sorgte;Die laute Musik ___ für Beschwerden der Nachbarn.;Громкая музыка вызвала жалобы соседей.;lachte;weinte;schlief
verhandelt;Der Anwalt hat den Vertrag erfolgreich ___.;Адвокат успешно провел переговоры по контракту.;gekauft;verkauft;gelesen
einwände;Gibt es noch ___ gegen diesen Vorschlag?;Есть ли еще возражения против этого предложения?;zustimmungen;Fragen;Ideen
unheil;Die schwarzen Wolken verkündeten drohendes ___.;Черные тучи предвещали надвигающуюся беду.;Glück;Freude;Wunder
anteile;Er hat seine ___ an der Firma verkauft.;Он продал свои доли в компании.;aktien;Papiere;Bücher
Wiege;Das Baby schläft friedlich in seiner ___.;Ребенок мирно спит в своей колыбели.;Bett;Wagen;Arm
herb;Dieser Wein schmeckt mir zu ___.;Это вино на мой вкус слишком терпкое.;süß;mild;weich
verbietet;Das Gesetz ___ das Rauchen in diesem Gebäude.;Закон запрещает курение в этом здании.;erlaubt;befiehlt;unterstützt
